,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
1340,1340,789481766075658240,happy day,day
1341,1341,789480315509145600,rt lady gaga barely keep together emotional concert nyc,rt lady gaga concert nyc
1342,1342,789471304214843393,shut block best fans world always come back together,shut block fans world
1343,1343,789459020797149184,thank amp wonderful release morning interview look good pink baby,thank amp release morning interview pink baby
1344,1344,789456992993677312,see guys soon excited today,guys today
1345,1345,789350317716561920,new album available worldwide hope enjoy much enjoyed making,album
1346,1346,789292277730455552,light breathe starts live new york city,breathe starts york city
1347,1347,789283113935466496,stop finished rehearsin new songs added see pm et stream live,songs see pm stream live
1348,1348,789281722009550848,really care heart,heart
1349,1349,789237022305189888,get ready uk monsters coming love much loyalty means,monsters loyalty means
1350,1350,789214979882885120,making joanne episode yo creative process co drtk scnvr,episode process co drtk scnvr
1351,1351,789208159718084608,full interview,interview
1352,1352,789206533259288576,australia countries around world roll continues wait till midnight us,countries world roll till
1353,1353,789204839251189760,cry every time,cry time
1354,1354,789204590919049217,love darling thank great interview nothing like talking family,interview nothing family
1355,1355,789203898858745856,rt review lady gaga big risks pay joanne album born make,rt review lady gaga risks joanne album
1356,1356,789195125654073344,hours left hit stage nd date go yo yo,hours stage nd date
1357,1357,789149208406261760,tune talking things playing new music,tune things music
1358,1358,789118304476598272,nd stop tonight watch live pm et fb live new music,stop tonight watch pm music
1359,1359,789117165236617216,already nz hong kong go best fans world,hong kong fans world
1360,1360,789106970435411968,rt beginning new era musical experience never forget like nothing ive ever heard,rt experience nothing heard
1361,1361,789106368204644352,pay attention brutal years meaningless let bring time celebrate,pay attention years time celebrate
1362,1362,789105163252400128,aussie amp kiwi monsters album au amp nz go get run co vmcs nory,aussie amp kiwi monsters amp nz nory
1363,1363,788978543988473856,quiet mind noise interference truth heart friends family,mind noise interference truth heart family
1364,1364,788977307419574272,confess lost age social knees take test loving grateful angel,confess age knees test loving angel
1365,1365,788911760556384257,rt artist week amp celebrating biggest shazam moments gt,rt week amp shazam moments
1366,1366,788897157596209153,performing song tonight honor honored publicati,song tonight honor publicati
1367,1367,788895376296271872,far must anyone need inspiration amp write song tragic murder trayvon martin angel,anyone inspiration write song murder trayvon martin angel
1368,1368,788846624747425796,snarky would watching guitar death match kevin parker josh homme,snarky death match kevin parker josh homme
