,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
1572,1572,1108841017430720512,hi tia believe someone hacked account please visit page secure jo,hi tia someone visit page secure jo
1573,1573,1108838424977510408,hi believe facebook account hacked please visit page jo,hi facebook account visit page jo
1574,1574,1108837594127831041,hi kyle trouble logging facebook account steps take,hi kyle trouble facebook account steps
1575,1575,1108785561559457792,rt morning announced internal issue stored passwords incorrectly found zero evidence anyone ou,rt morning issue passwords evidence anyone ou
1576,1576,1108496427557126146,rt huge congrats fam nom outstanding informative talk show https,rt congrats talk show https
1577,1577,1108475598123470848,hi issues verifying facebook account please let us know jo,hi issues facebook account please jo
1578,1578,1108392666226540544,rt announcing oculus rift new pc vr headset launching spring,rt pc vr headset spring
1579,1579,1108124135664685056,rt facebook making changes housing employment credit ads social network effort protect users dis,rt facebook making changes housing employment credit ads network effort protect users
1580,1580,1108119305240150016,glad remind memories lisa kn,remind memories
1581,1581,1108119070627557377,thanks reaching colton please learn report experiencing business manage,thanks colton please report business manage
1582,1582,1108118840867807232,thanks sharing juan happy hear find feature helpful kn,thanks juan find feature kn
1583,1583,1108118674693599234,hi rameez things try get back account reset pa,hi rameez things account reset pa
1584,1584,1108118491792658432,hi dylan first try updating newest version app using different browser,hi dylan version app browser
1585,1585,1108118340269236229,hi kunal think account hacked please secure kn,think account secure kn
1586,1586,1108117893735161857,hi tom please wife secure account also learn,hi tom wife secure account
1587,1587,1108077646955503616,thank leadership changes mark important step broader effort prevent discr,leadership changes step effort prevent discr
1588,1588,1108077645550346240,announcing changes manage housing employment credit ads facebook result set,changes housing employment credit ads result set
1589,1589,1108024689274712064,rt today introducing checkout instagram find product love buy without leaving app,rt today checkout instagram product love buy app
1590,1590,1107703859948990464,hi monica please reach facebook business page regarding promoting page kn,hi monica facebook business page page kn
1591,1591,1107703653421457408,hi udhav think account hacked please visit page secure kn,hi account visit page secure kn
1592,1592,1107703459741159427,hi trouble logging facebook account things ca,hi trouble facebook account things
1593,1593,1107703028600193024,hi first recommend updating latest version app using different browser,hi version app browser
1594,1594,1107702710676148224,hi alvin think friend account hacked learn next steps ca,hi alvin friend account steps
1595,1595,1106229690069442560,yesterday result server configuration change many people trouble accessing apps services,yesterday configuration change people trouble apps services
1596,1596,1105907126424109056,focused working resolve issue soon possible confirm issue related ddos attack,issue issue attack
1597,1597,1105888649676111877,aware people currently trouble accessing facebook family apps working,people trouble family apps
1598,1598,1105866702825222148,rt progress vr made past decade thing like codec avatars represents transition entirely new pha,rt progress vr decade thing codec avatars transition pha
1599,1599,1105589906930163712,world wide web turns today celebrate marking moment facebook first went online,world web turns today moment facebook online
1600,1600,1105527208456654850,happy hear tracie thanks sharing kn,tracie thanks kn
1601,1601,1105527043972890624,hi ian first try updating newest version app still loading proper,hi ian version app
1602,1602,1105526928948281345,hi kristofer looking help facebook account always visit help,hi kristofer help account visit help
1603,1603,1105526557030993920,hi please reach facebook business page regarding experiencing,please facebook business page
1604,1604,1105526123419586561,hi claire learn report experiencing facebook android app help,hi claire report android app help
1605,1605,1105525045391167489,thanks reaching omaka please visit page secure account kn,thanks please visit page secure account kn
1606,1606,1105524900608073728,hi james share feedback messenger team kn,hi james share messenger team kn
1607,1607,1105524659553030150,hi believe account hacked please secure kn,hi account secure kn
1608,1608,1105210938876153858,hi kevin think account hacked please visit page secure kn,hi kevin account visit page secure kn
1609,1609,1105210824388415488,hi joy reach facebook business page regarding promoting page kn,hi joy facebook business page page kn
1610,1610,1105210673833930752,hi malicious software harmful application gain access online accounts,software application gain access online accounts
1611,1611,1105210021053382657,hi veerendra reports people facebook help us identify fix problems something,hi veerendra reports people problems something
1612,1612,1105208566720462849,sorry hear situation anne sophie find block messages,situation anne block messages
1613,1613,1105208155880022016,hi trouble logging facebook account things try,hi trouble facebook account things
1614,1614,1105207973364858886,hi please father visit link secure facebook account kn,hi please visit link secure facebook account kn
1615,1615,1105207328377327619,hi reach facebook business page experiencing page,hi reach facebook business page page
1616,1616,1105207184848285697,hi reach facebook business page happening try add,hi reach facebook business page try add
1617,1617,1105206381953630208,hi signed facebook mobile number find login trou,hi facebook number trou
1618,1618,1105158917385015296,thanks sharing alexis glad enjoyed video kn,thanks alexis video kn
1619,1619,1105158743233363969,thanks sharing rosario happy able reunite dog kn,thanks rosario reunite dog kn
1620,1620,1104181417976586240,inspiring story aliisa rosenthal visited facebook celebration,story rosenthal facebook celebration
1621,1621,1104173358273490944,hi nathan reports people facebook help us identify fix problems something workin,hi reports people problems something workin
1622,1622,1104173083928285185,hi steps wife take try get back facebook account,steps wife try facebook account
1623,1623,1104172947252613121,thanks reaching learn report account impersonating hel,thanks report account hel
1624,1624,1104172398918672384,glad remind fun memories kim kn,remind fun memories
1625,1625,1104172047830265856,hi ella first recommend updating latest version facebook app still working,hi ella version facebook app
1626,1626,1104171836076711937,hi dene please learn report experiencing ads manager kn,hi dene please report ads manager kn
1627,1627,1104171678366601216,hi marion trouble logging facebook account things,marion trouble facebook account things
1628,1628,1104062329753399296,everyday women building meaningful communities facebook surprise int women day bee,women communities women day
1629,1629,1103804513692065793,hi joe think account hacked please visit page secure kn,hi joe account visit page secure kn
1630,1630,1103803849444335617,hi keep mind need admin request change page name fin,hi mind need request change page name fin
1631,1631,1103803661728264192,thanks reaching learn report account pretending facebook,thanks report account facebook
1632,1632,1103784988342870016,special guest today star hollywood youngest exec producer watch,today star hollywood producer watch
1633,1633,1103778901682278401,thanks sharing daniel glad enjoy seeing memories kn,thanks daniel enjoy memories
1634,1634,1103778507866456065,glad remind special memories kn,glad memories
1635,1635,1103751552064503808,rt combatting vaccine misinformation,rt vaccine misinformation
1637,1637,1103710276761911298,rt removing coordinated inauthentic behavior uk romania,rt behavior romania
1638,1638,1103465033177202688,hi helen first try updating latest version app using different browser,hi helen version app browser
1639,1639,1103464746806841344,happy hear enjoy checking facebook memories matthew kn,hear enjoy facebook memories
1640,1640,1103463397272768513,hi trouble logging facebook account things ca,hi trouble facebook account things
1641,1641,1103370679695499264,sharing note mark zuckerberg privacy focused vision social networking,note mark zuckerberg privacy vision networking
1642,1642,1103077111378690048,thanks sharing kn,thanks kn
1643,1643,1103076938795626496,hi grace please reach facebook business page regarding promotion charge kn,grace please facebook business page promotion charge kn
1644,1644,1102703676420952066,thanks asking learn change email facebook account help center kn,thanks change email facebook account help center
1645,1645,1102703619068100608,hi unable reset password access email account,hi reset password access email account
1646,1646,1102703517842767872,sorry hear situation josh request memorialization family mem,situation josh request memorialization family mem
1647,1647,1102700227440623619,hi dhruv learn report experiencing business manager view yo,hi dhruv report business manager view yo
1648,1648,1102700104010612737,thanks reaching thalapathy please visit page secure facebook account kn,thanks please visit page secure facebook account kn
1649,1649,1102681096540602368,love,love
1650,1650,1101645449121816576,rt participate weekend hashtag project,rt weekend hashtag project
1651,1651,1101617997788184576,thanks sharing hannah love photos kn,thanks hannah love photos
1652,1652,1101617580341690368,thanks sharing gemma reports people help us identify fix problems something,thanks reports people problems something
1653,1653,1101613062870560768,hi frederik find stop videos playing automatically news feed kn,hi frederik videos news feed kn
1654,1654,1101612673190506505,hi ty think account hacked please visit link secure kn,hi ty account visit link secure kn
1655,1655,1101557137174487041,happy celebrating special stickers frames created artist kenesha sneed chec,stickers kenesha chec
1656,1656,1101277304343445510,thanks reaching maggie trouble logging facebook account,thanks maggie trouble facebook account
1657,1657,1101277200974794752,hi john fill form share feedback night mode messenger kn,hi john fill form share night mode messenger kn
1658,1658,1101276813333065730,hi subhajit please visit page secure account kn,hi subhajit page secure account kn
