,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
2685,2685,1220815662282506240,sooooo obsessed everything put straight,sooooo everything
2686,2686,1220814791020810240,yes always song hits emotionsss,yes hits emotionsss
2687,2687,1220814466339811337,yes yes yes yes video truly incredible,video
2688,2688,1220813523820769280,alert spilled loud secrets ig,alert secrets
2689,2689,1220810933703991296,everyone playlists,everyone playlists
2690,2690,1220810551846109186,rt star studded tribute late first public performance since,rt star tribute performance
2691,2691,1220798426889121792,favorite tour snack asked artists questions want answered hea,tour snack artists questions hea
2692,2692,1220790378070265859,jumped photo lauren,photo lauren
2693,2693,1220790318406217729,rt taste,rt taste
2695,2695,1220786701162905602,love us,
2696,2696,1220786463866073089,literally nothing perfect human,nothing human
2697,2697,1220786245464399872,excited let,let
2698,2698,1220785917532741636,tell lost first time saw pic,tell time saw pic
2699,2699,1220785821759963137,right join group lmk,join group
2700,2700,1220785013437976577,let go going dominate,dominate
2701,2701,1220784804662337536,rt one safe quibi,quibi
2702,2702,1220783827838291969,know going feel comfortable talking body image taylo,body image taylo
2704,2704,1220780523594883073,rt bad tches link,rt tches
2705,2705,1220775102385664001,incredible true absolute talent,absolute talent
2706,2706,1220775039311675392,toooooooo slays everything,toooooooo slays everything
2707,2707,1220774400846442496,yes,yes
2708,2708,1220774343640264704,eee oooo eeee oooo eeee oooo eeeee ooooo,eee eeee oooo eeeee ooooo
2709,2709,1220774233011302400,world emeri loves,world emeri loves
2710,2710,1220773980820459525,photo important made header,photo header
2711,2711,1220773585066889217,wellllllllll,wellllllllll
2712,2712,1220773534328410115,yes,yes
2713,2713,1220773462840573953,imagine true,imagine
2714,2714,1220773388253368321,alexa play box,play box
2715,2715,1220773298604249089,ur real one,one
2716,2716,1220773266903764996,tysm get mission,tysm mission
2717,2717,1220773198754729987,one,
2718,2718,1220773030512799744,yeesssss,yeesssss
2719,2719,1220772989739900930,hear,hear
2720,2720,1220772935566274560,means lot,means lot
2721,2721,1220772243791339522,hear bio,bio
2723,2723,1220771343702073345,ok yes ready let get nails done together,
2724,2724,1220769708703698946,every platform,platform
2725,2725,1220768225492860929,crew make pretty sick speedsters,crew speedsters
2726,2726,1220753859867443200,sunday live streaming fave nominee moments weekend,moments weekend
2727,2727,1220753131585171457,want amp weekend playlist must add,want amp weekend playlist
2728,2728,1220751873994579968,oh yes,yes
2730,2730,1220751693152948225,indeed exactly face looks saw trending,trending
2731,2731,1220751569534246913,soooooooooooooooo excited,soooooooooooooooo
2732,2732,1220738027905081349,back returns new episodes jerzday february th,episodes th
2733,2733,1220723161651728385,feel knowing going bless us new music,feel music
2734,2734,1220722931044667395,hbd king positivity,hbd king positivity
2735,2735,1220714373934714880,rt stream full,rt stream
2736,2736,1220707829927043074,going embrace make rest life,embrace life
2737,2737,1220700926845104128,listens,listens
2738,2738,1220527136383143936,single new episode peak love starts right mtv,episode peak love mtv
2739,2739,1220523039764484096,rt watching slide instagram story night partying,rt story night
2740,2740,1220511534037622784,new episode starts right mtv,episode mtv
2741,2741,1220496436338577409,facts weekend blew us away first grammys years ago,facts weekend grammys years
2742,2742,1220481337120837632,confession pretend vid whenever slight breeze,confession pretend vid slight breeze
2743,2743,1220471818303262722,agree hung best workout song,hung workout song
2744,2744,1220466910497853441,rt reunited shore feels good fam officially back together returns jerzday february th,rt feels fam returns th
2745,2745,1220466238104621059,video cosmic masterpiece,video masterpiece
2746,2746,1220463415216476165,might one favorite stories,favorite stories
2747,2747,1220463341652643846,rt give hint involved kinky way lol,rt hint way lol
2748,2748,1220451135351291905,receive punishment,punishment
2749,2749,1220441209891688450,want plaque,want plaque
2750,2750,1220436039140966400,going tonight new episode miss action,episode action
2751,2751,1220435858786000896,glad heard,heard
2752,2752,1220431261644349447,yes honest gosh bops endless,bops endless
2753,2753,1220430666279669762,excellenttt answer video fantastic,excellenttt answer video
2754,2754,1220429957379301377,agreed vibe get chills whenever hits,vibe chills hits
2755,2755,1220429243303243776,yeeeeesssss,yeeeeesssss
2756,2756,1220428678636752896,oooooo listened first time enjoy song,oooooo time enjoy song
2757,2757,1220428211953262592,yes instantly happy whenever hear song,hear song
2758,2758,1220427239910711297,yes yes yes yes tasteeee ethan,tasteeee ethan
2759,2759,1220427052790185991,oh know goes without saying weekend alwayssss hype playlists,weekend alwayssss hype playlists
2760,2760,1220426469526118401,awwwwww lexie yesssss song warms lil heart every time,awwwwww lexie yesssss song warms heart time
2761,2761,1220426355701166082,absolutely eva go always giaw,
2762,2762,1220425873867857921,yes sarah love bleachers watched video realized many big names,love bleachers video names
2763,2763,1220425204628885504,always makes feel better,feel
2764,2764,1220425078434934784,ugh yes get sarah,yes
2765,2765,1220424980002897921,saw sing live last summer lost song hits,saw summer hits
2766,2766,1220424853439774720,yes video powerful really one,video
2767,2767,1220424382008430592,always yes without doubt,doubt
2768,2768,1220424315264536584,wowowowow forgot bop,wowowowow bop
2769,2769,1220423481868898304,go feel good song,song
2770,2770,1220420940091183104,callum georgia relationship gets tested sauna secrets tonight new episode,callum georgia relationship secrets episode
2771,2771,1220420013745721345,live live performances,live performances
2772,2772,1220392573497462786,readyyyyyy,readyyyyyy
2773,2773,1220378793619140609,rt watch season ruveal exclusively twitter pm set reminder co kqre,rt watch season ruveal pm reminder co kqre
2774,2774,1220376024707452929,always tells great story ughhhh loveeee,story loveeee
2775,2775,1220375869346209801,broke rt realized drop home demos,rt drop home demos
2776,2776,1220365679557251072,ariana voice,voice
2777,2777,1220361710772654081,one influential photos new decade,photos decade
2778,2778,1220360539127177217,reasons smile tomorrow friday vid pup see,reasons tomorrow friday pup see
2779,2779,1220345440807219201,everyone expect year,everyone year
2780,2780,1220164496846618625,crime investigating murder year old kedarie johnson right mtv,crime murder year kedarie johnson mtv
