,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
2482,2482,1057742709774057479,hi abigail learn report account pretending help center kn,hi abigail report account help center
2483,2483,1057741554012569601,hi reports people facebook help us identify fix problems something working,hi reports people problems something
2484,2484,1057741436735668224,hi trouble logging facebook account things ca,hi trouble facebook account things
2485,2485,1057740807787155458,thanks letting us know partho first try using different web browser messenger stil,thanks partho web stil
2486,2486,1057739760549199885,hi marie first recommend updating latest version app news feed still,hi marie version app news feed
2487,2487,1057739347427033088,hi friend thinks account hacked help secure find,hi friend account help secure
2488,2488,1057738933801496576,hi amanda please let team know experiencing try report something faceboo,hi amanda please team report something faceboo
2489,2489,1057732525878116359,hi justina sorry hear experiencing please fill form reques,hi justina sorry please form reques
2490,2490,1057730433713090561,staying tonight check show sacred lies spooktacular,check show lies
2491,2491,1057394066571309056,thank sharing story colleen happy able connect old friend kn,thank story colleen connect friend kn
2492,2492,1057393934744330241,hi shelly aunt unable reset password access email accou,hi reset password access email accou
2493,2493,1057393559236571136,love,love
2494,2494,1057393369540911104,hi pushp think account hacked taken someone else help secur,hi pushp account someone help
2495,2495,1057393233846788096,hi malicious software harmful application file designed gain access online,software application file gain access online
2496,2496,1057393071753777157,thanks reaching som believe account hacked please visit link secu,thanks account visit link secu
2497,2497,1057392951968571394,hi lily trouble logging facebook account things,hi trouble facebook account things
2498,2498,1057392829134266370,hi judy first recommend updating latest version app posts still lo,hi judy version app posts
2499,2499,1057392689396809728,hi juliana learn merge facebook pages kn,hi juliana merge facebook pages
2500,2500,1057392570056261638,hi dhruvil reports people facebook help us identify fix problems something work,reports people problems something work
2501,2501,1057392234486792194,hi kedar trouble resetting facebook password please refer login troubl,hi kedar trouble facebook password please login troubl
2502,2502,1057389794861502465,thanks reaching brian learn report encountering ads manager kn,thanks report ads manager kn
2503,2503,1057389590493962250,thanks sharing ryan first recommend updating latest version app facebook,thanks ryan version app facebook
2504,2504,1057389424017920001,hi edelma friend visit page begin securing account kn,hi edelma visit page account kn
2505,2505,1057389255817879552,welcome faisal glad enjoying seeing memories kn,faisal memories
2506,2506,1057389172519043073,hi bharat friend learn next steps take believe account hac,bharat friend steps account hac
2507,2507,1057389053522440193,hi sarah lee although disable comments page posts hide delete individu,hi sarah comments page posts individu
2508,2508,1057310991015337986,rt meet benji entrepreneur montgomery alabama mission build people confidence transforming hair,meet entrepreneur montgomery alabama mission people confidence hair
2509,2509,1057027893052801026,hi raef reports people facebook help us identify fix problems something worki,hi raef reports people problems something worki
2510,2510,1057022357729169409,hi shubham think account hacked help secure find,hi shubham account help secure
2511,2511,1057022239214891008,hi megha learn turn profile picture guard help center,hi megha turn picture guard help center
2512,2512,1057021612241903616,hi autumn reports people facebook help us identify fix problems something wo,autumn reports people problems something
2513,2513,1057020951316103168,hi malicious software harmful application file designed gain access online ac,software application file gain access online ac
2514,2514,1057020234224287745,thanks letting us know rex please learn report experiencing facebook,thanks please report facebook
2515,2515,1057019966510301184,hi reset password access email mobile phone numb,hi reset password access phone numb
2516,2516,1057019392490438657,hi brian first recommend updating latest version fo app facebook still loading,hi brian version fo app facebook
2517,2517,1057018953732636678,hi reach facebook business page regarding running ads page kn,hi reach facebook business page ads page kn
2518,2518,1057018789890539520,hi andrew reach facebook business page regarding disabled facebook page,hi facebook business page facebook page
2519,2519,1057016732223709184,hi brittany please reach facebook business page regarding advertising account,hi brittany facebook business page advertising account
2520,2520,1057016595900456965,hi ayelen believe account hacked taken someone else please secure,hi ayelen account someone secure
2521,2521,1055956191610843136,hi jonathan first recommend updating latest version app facebook still,hi jonathan version app facebook
2522,2522,1055955758981005316,hi sally looking help facebook account always visit help cente,hi help account help
2523,2523,1055955685446443009,thanks sharing kiran find report experiencing facebook,thanks report facebook
2524,2524,1055955175725244417,hi learn report experiencing business manager try,hi report business manager try
2525,2525,1055955068795662336,hi reactivate facebook account time logging back facebook usin,hi reactivate facebook account time facebook usin
2526,2526,1055954928999583744,hi think account hacked please secure account link kn,hi account secure account kn
2527,2527,1055954760736608257,hi nicole learn merge two facebook pages help center kn,nicole merge facebook pages center kn
2528,2528,1055954164059123714,thanks reaching josh first recommend updating latest version app faceb,thanks josh version app faceb
2529,2529,1055954084325396480,hi ramesh trouble logging facebook account things,hi ramesh trouble facebook account things
2530,2530,1055954015786356736,hi siddharth reports people facebook help us identify fix problems something,siddharth reports people problems something
2531,2531,1055953864539758593,hi sarah child age fill form request removal image,hi sarah child age form request removal image
2532,2532,1055953789394608128,hi gautam find report experiencing facebook notifications,hi gautam report notifications
2533,2533,1055953476944125953,thanks sharing happy hear enjoy seeing memories kn,thanks enjoy memories
2534,2534,1055953433398820865,hi bindiya reset password access email facebook account,hi bindiya reset password access email facebook account
2535,2535,1055953264443834378,thanks sharing andrew learn report encountering try post,thanks andrew report try post
2536,2536,1055953026157109249,hi atul believe account hacked visit link secure kn,hi atul account visit link secure kn
2537,2537,1055952925112102912,hi jessica first recommend updating latest version app using different browse,hi jessica version app browse
2538,2538,1055952444625170432,hi joanne fill form receiving facebook emails account,hi joanne form facebook emails
2539,2539,1055951920550932480,facebook continues support equality act company fairness workplace fundamental princ,facebook support equality act company workplace princ
